observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,beta_3,lambda_1,lambda_2
2014-01-02,0.07,0.09,0.13,0.39,0.76,1.72,2.41,3.0,5.333985668409187,-5.349005841671297,-5.6335444697633665,1.0444684229780035,0.47,40
2014-01-03,0.07,0.1,0.13,0.41,0.8,1.73,2.42,3.01,5.303257038164508,-5.33480351503967,-5.4747598008956215,1.1465867663658653,0.47,40
2014-01-06,0.05,0.08,0.12,0.4,0.78,1.7,2.38,2.98,5.254953407826362,-5.284127289817411,-5.466115282031327,0.9239355986851356,0.47,40
2014-01-07,0.04,0.08,0.13,0.4,0.8,1.69,2.37,2.96,5.200483656328361,-5.2231583806400605,-5.3627653488953015,0.7355575834222173,0.47,40
2014-01-08,0.05,0.08,0.13,0.43,0.87,1.77,2.44,3.01,5.190369739717125,-5.324629288050184,-4.951712127732794,1.7061738023013873,0.47,40
2014-01-09,0.04,0.06,0.13,0.44,0.86,1.75,2.41,2.97,5.096167681129755,-5.249561148338797,-4.77992395164705,1.7129481870563859,0.47,40
2014-01-10,0.05,0.06,0.12,0.39,0.77,1.64,2.29,2.88,5.041494088989207,-5.0991083500190175,-5.152113481158606,1.103495719623967,0.47,40
2014-01-13,0.03,0.06,0.11,0.39,0.74,1.6,2.25,2.84,4.998680569424001,-5.0133778962564755,-5.231692395330939,0.5638158385180013,0.47,40
2014-01-14,0.04,0.06,0.11,0.39,0.78,1.65,2.3,2.88,5.029716487621174,-5.111208534994381,-5.067063472011639,1.2148173655227934,0.47,40
2014-01-15,0.04,0.06,0.13,0.41,0.81,1.68,2.33,2.9,5.029261317365443,-5.119809313224217,-4.9490146977262235,1.2263691982195783,0.47,40
2014-01-16,0.04,0.07,0.11,0.41,0.8,1.66,2.3,2.86,4.9551863790631945,-5.060104624845963,-4.844376538988872,1.3797662969576745,0.47,40
2014-01-17,0.05,0.07,0.11,0.4,0.79,1.64,2.27,2.84,4.924993692562939,-5.024218163074415,-4.856324531260331,1.4382129518686544,0.47,40
2014-01-21,0.04,0.07,0.12,0.4,0.81,1.67,2.29,2.85,4.924371011508888,-5.036639434165549,-4.766871437247931,1.4292592618602784,0.47,40
2014-01-22,0.04,0.07,0.11,0.44,0.85,1.72,2.34,2.87,4.885525671763441,-5.082827430605707,-4.408737909840614,2.0889107789541286,0.47,40
2014-01-23,0.04,0.05,0.11,0.39,0.77,1.62,2.24,2.79,4.83615586892103,-4.956612106226626,-4.720362721278095,1.49517865839293,0.47,40
2014-01-24,0.04,0.06,0.11,0.37,0.75,1.58,2.2,2.75,4.801680475784602,-4.878692442482196,-4.827090875655517,1.1688831452282067,0.47,40
2014-01-27,0.05,0.07,0.11,0.37,0.76,1.61,2.24,2.78,4.859803633413188,-4.952692464530849,-4.851714752956598,1.4260546316169336,0.47,40
2014-01-28,0.05,0.07,0.11,0.38,0.75,1.59,2.22,2.77,4.844159059283131,-4.913556608503618,-4.891938341644337,1.2149773259346517,0.47,40
2014-01-29,0.04,0.07,0.11,0.36,0.71,1.52,2.15,2.69,4.747579113628107,-4.7610485357992305,-4.966869008197624,0.6674393750708989,0.47,40
2014-01-30,0.02,0.06,0.1,0.36,0.72,1.55,2.19,2.72,4.796368860696903,-4.840085773754856,-4.943567197184636,0.7338179190636981,0.47,40
2014-01-31,0.02,0.06,0.1,0.34,0.69,1.49,2.13,2.67,4.745354347544565,-4.738588922014624,-5.070649224659304,0.3322615450093913,0.47,40
2014-02-03,0.05,0.07,0.11,0.3,0.64,1.44,2.07,2.61,4.706298689224993,-4.654011026968746,-5.249501289954773,0.3078609110772865,0.47,40
2014-02-04,0.06,0.07,0.12,0.31,0.65,1.46,2.09,2.64,4.748176157068066,-4.6969084119834195,-5.2744807027472795,0.3919455677994839,0.47,40
2014-02-05,0.07,0.07,0.12,0.32,0.66,1.5,2.14,2.7,4.851129268978212,-4.817820739203593,-5.352953762787092,0.64694960413189,0.47,40
2014-02-06,0.07,0.08,0.13,0.33,0.69,1.52,2.17,2.73,4.887962375357366,-4.8468618779403005,-5.3533508472792155,0.5629626381791737,0.47,40
2014-02-07,0.08,0.09,0.12,0.3,0.66,1.47,2.13,2.71,4.910208665025218,-4.819647010549093,-5.609815247742997,0.32364146010508676,0.47,40
2014-02-10,0.07,0.1,0.12,0.32,0.66,1.48,2.13,2.7,4.881656286697591,-4.780337810857319,-5.545028958993282,0.12175958105068678,0.47,40
2014-02-11,0.05,0.1,0.12,0.35,0.71,1.54,2.19,2.75,4.910645141244807,-4.852472781729685,-5.351982665177794,0.2376945871745784,0.47,40
2014-02-12,0.05,0.09,0.12,0.35,0.74,1.59,2.23,2.8,4.963243697494802,-4.958269894606689,-5.260921310248626,0.6685572536146267,0.47,40
2014-02-13,0.03,0.08,0.12,0.32,0.7,1.51,2.16,2.73,4.895274459586967,-4.822702775663649,-5.421299070441004,-0.07428930910067139,0.47,40
2014-02-14,0.02,0.07,0.11,0.32,0.71,1.53,2.17,2.75,4.910170501154273,-4.869790444325139,-5.361461249843858,0.09593171364286357,0.47,40
2014-02-18,0.05,0.08,0.12,0.31,0.67,1.5,2.14,2.71,4.883091546196171,-4.812332670136729,-5.4645759193366,0.1623702290565081,0.47,40
2014-02-19,0.06,0.09,0.11,0.33,0.69,1.53,2.17,2.73,4.88619776711977,-4.858432838091728,-5.324613801279986,0.620443567015294,0.47,40
2014-02-20,0.05,0.08,0.12,0.34,0.72,1.57,2.2,2.76,4.8991358325248475,-4.902274491177096,-5.195443984010367,0.7316353187383635,0.47,40
2014-02-21,0.05,0.08,0.12,0.33,0.71,1.56,2.19,2.73,4.857178598998178,-4.8664374859540125,-5.1436540208616055,0.7941108756211387,0.47,40
2014-02-24,0.05,0.08,0.11,0.35,0.72,1.57,2.2,2.75,4.867639442111532,-4.8937615414324185,-5.095321348945076,0.9216616651766372,0.47,40
2014-02-25,0.05,0.08,0.11,0.34,0.7,1.53,2.16,2.7,4.797492834535965,-4.803445068907423,-5.089159216481895,0.7582633741476399,0.47,40
2014-02-26,0.05,0.08,0.11,0.33,0.68,1.5,2.12,2.67,4.762189143153192,-4.740537597588842,-5.149462588593666,0.5376717916491396,0.47,40
2014-02-27,0.04,0.07,0.11,0.33,0.68,1.49,2.11,2.65,4.717639657190794,-4.705603147344247,-5.0629987464129025,0.49703911434166437,0.47,40
2014-02-28,0.05,0.08,0.12,0.33,0.69,1.51,2.13,2.66,4.734506698042753,-4.7249120240138005,-5.050108334903474,0.617811539828181,0.47,40
2014-03-03,0.05,0.08,0.12,0.32,0.66,1.46,2.07,2.6,4.650378732281355,-4.606858670802583,-5.071512155375923,0.338923088725927,0.47,40
2014-03-04,0.05,0.08,0.12,0.33,0.71,1.54,2.17,2.7,4.797312330607209,-4.807794786592657,-5.061441933607175,0.7915985685051684,0.47,40
2014-03-05,0.06,0.09,0.13,0.33,0.71,1.54,2.16,2.7,4.80060569979298,-4.788038091458156,-5.110391486977431,0.6958321849104343,0.47,40
2014-03-06,0.05,0.08,0.12,0.37,0.73,1.57,2.2,2.74,4.825815228777533,-4.8508469056361045,-4.987473906329682,0.8613052113906655,0.47,40
2014-03-07,0.06,0.09,0.13,0.38,0.79,1.65,2.27,2.8,4.87368369722101,-4.964729283331623,-4.78249277230733,1.4897416305080426,0.47,40
2014-03-10,0.05,0.08,0.12,0.37,0.79,1.64,2.26,2.79,4.852641703208667,-4.961232465862906,-4.739180236692225,1.545526191995827,0.47,40
2014-03-11,0.05,0.08,0.13,0.37,0.79,1.62,2.25,2.77,4.822200922767143,-4.911032432023052,-4.7354744083111395,1.3584490418405477,0.47,40
2014-03-12,0.05,0.08,0.12,0.37,0.78,1.59,2.2,2.73,4.739155022050981,-4.828205292162532,-4.652575385499841,1.3584830873906149,0.47,40
2014-03-13,0.05,0.08,0.12,0.34,0.74,1.53,2.14,2.66,4.666002802662417,-4.714195232025618,-4.743846808262536,1.053922588927099,0.47,40
2014-03-14,0.05,0.08,0.12,0.36,0.74,1.55,2.14,2.65,4.6200031112543805,-4.693077334792206,-4.5827437646389475,1.232730104531167,0.47,40
2014-03-17,0.06,0.08,0.13,0.38,0.77,1.58,2.19,2.7,4.6829762546171585,-4.772139604509768,-4.565481683069634,1.4270226559133314,0.47,40
2014-03-18,0.05,0.07,0.13,0.36,0.75,1.56,2.16,2.68,4.6702640730345575,-4.740920567859662,-4.6429169006897,1.188034479701829,0.47,40
2014-03-19,0.06,0.09,0.15,0.47,0.91,1.75,2.31,2.78,4.607941878928751,-4.869858412500315,-3.6854110638556965,2.6876302662365448,0.47,40
2014-03-20,0.06,0.09,0.14,0.45,0.9,1.73,2.31,2.79,4.660989115117502,-4.905935468718047,-3.861340978844571,2.5962599817614653,0.47,40
2014-03-21,0.06,0.08,0.14,0.45,0.91,1.73,2.3,2.75,4.555665167699633,-4.854126809566255,-3.5759944214382657,3.0090652528860504,0.47,40
2014-03-24,0.06,0.08,0.14,0.47,0.93,1.76,2.31,2.74,4.487173801747266,-4.837343968513241,-3.293992294640413,3.400490540473685,0.47,40
2014-03-25,0.05,0.08,0.13,0.47,0.92,1.76,2.32,2.75,4.523318913641381,-4.865014104345311,-3.3798619632912428,3.257851363966403,0.47,40
2014-03-26,0.05,0.07,0.12,0.45,0.89,1.7,2.27,2.71,4.485571716717776,-4.8024630836375,-3.487225605114496,3.0742664004205618,0.47,40
2014-03-27,0.04,0.06,0.12,0.45,0.9,1.7,2.26,2.69,4.4243687253156585,-4.767450605713477,-3.323407991131885,3.1652816537313977,0.47,40
2014-03-28,0.04,0.06,0.13,0.45,0.93,1.74,2.31,2.73,4.479719126579761,-4.846702900425853,-3.2856407065262414,3.3526801002874165,0.47,40
2014-03-31,0.05,0.07,0.13,0.44,0.9,1.73,2.3,2.73,4.525030267369905,-4.853460394975529,-3.491467039113361,3.1766422321940744,0.47,40
2014-04-01,0.04,0.06,0.13,0.44,0.91,1.74,2.32,2.77,4.59519052212412,-4.917567045077796,-3.5944300839571492,3.019906712467778,0.47,40
2014-04-02,0.02,0.06,0.12,0.47,0.94,1.8,2.39,2.82,4.647472740372123,-5.016067893731742,-3.459290421364738,3.192679668110365,0.47,40
2014-04-03,0.02,0.05,0.11,0.46,0.95,1.79,2.38,2.8,4.59149501014177,-5.0042731832750995,-3.301389777091681,3.5595104785996603,0.47,40
2014-04-04,0.03,0.05,0.11,0.43,0.89,1.71,2.3,2.74,4.557802837231681,-4.8937885117378634,-3.5770654626915417,3.0634885860582584,0.47,40
2014-04-07,0.03,0.06,0.11,0.41,0.87,1.68,2.27,2.71,4.543146971385696,-4.839192644819829,-3.6997729755057596,2.771713391601515,0.47,40
2014-04-08,0.03,0.06,0.11,0.4,0.88,1.67,2.24,2.69,4.488925313828961,-4.792537307710783,-3.6120768630222777,2.828859181404861,0.47,40
2014-04-09,0.04,0.05,0.1,0.37,0.85,1.65,2.24,2.71,4.5797226775710485,-4.870355802795301,-3.8839933013697077,2.8839412456606563,0.47,40
2014-04-10,0.04,0.06,0.09,0.37,0.81,1.59,2.17,2.65,4.503944488995859,-4.740374249419134,-3.9743677207419985,2.455624931886654,0.47,40
2014-04-11,0.04,0.06,0.09,0.37,0.8,1.58,2.16,2.63,4.474939741907675,-4.708552164352894,-3.9514475275394636,2.4318483819908985,0.47,40
2014-04-14,0.04,0.06,0.1,0.37,0.82,1.61,2.18,2.65,4.4908777462681275,-4.740162571341945,-3.8912256012459094,2.5450997188962146,0.47,40
2014-04-15,0.04,0.05,0.11,0.39,0.84,1.63,2.18,2.64,4.418619242809581,-4.7081671801352085,-3.630729834616803,2.808347233173289,0.47,40
2014-04-16,0.04,0.05,0.11,0.39,0.87,1.67,2.21,2.65,4.398885903596333,-4.7470766965804145,-3.414182326133431,3.2881819034911595,0.47,40
2014-04-17,0.03,0.05,0.11,0.43,0.91,1.75,2.31,2.73,4.498249414595142,-4.8963848315775795,-3.3037893005762085,3.570224795733437,0.47,40
2014-04-21,0.04,0.06,0.11,0.42,0.91,1.74,2.31,2.73,4.515638398255989,-4.900561775049644,-3.379445250560706,3.5867258919809006,0.47,40
2014-04-22,0.03,0.06,0.11,0.45,0.93,1.76,2.31,2.73,4.464173733657332,-4.8692711328462845,-3.181609108315133,3.6021170665682893,0.47,40
2014-04-23,0.02,0.05,0.11,0.43,0.91,1.73,2.28,2.7,4.436845849692022,-4.822638200698323,-3.2428321917410985,3.353793851526254,0.47,40
2014-04-24,0.01,0.04,0.1,0.43,0.91,1.74,2.3,2.7,4.433144793986608,-4.853723586950665,-3.1596086264267824,3.5506088841290233,0.47,40
2014-04-25,0.03,0.04,0.11,0.43,0.9,1.72,2.28,2.68,4.401209125858534,-4.8134985296296975,-3.1574037040941096,3.6600286070359274,0.47,40
2014-04-28,0.03,0.05,0.1,0.44,0.9,1.73,2.29,2.7,4.438155963613286,-4.844721105648825,-3.2150204842524426,3.635425943267936,0.47,40
2014-04-29,0.02,0.05,0.11,0.44,0.91,1.74,2.29,2.71,4.449390649610862,-4.837981811973003,-3.237427949743262,3.368590393755741,0.47,40
2014-04-30,0.03,0.05,0.11,0.42,0.87,1.69,2.25,2.67,4.430774954273463,-4.778409506045789,-3.4025468928505003,3.1596884140128756,0.47,40
2014-05-01,0.03,0.05,0.1,0.41,0.86,1.66,2.21,2.63,4.360207605836631,-4.711472453065529,-3.340798694716507,3.204631515918931,0.47,40
2014-05-02,0.02,0.05,0.1,0.42,0.89,1.67,2.2,2.6,4.251976447058221,-4.645331356253365,-3.0259311185266076,3.413791146843134,0.47,40
2014-05-05,0.03,0.05,0.11,0.43,0.9,1.68,2.22,2.63,4.299465426328668,-4.684809951478743,-3.0849517675058626,3.42201243443478,0.47,40
2014-05-06,0.03,0.05,0.1,0.43,0.92,1.68,2.2,2.61,4.222524911636718,-4.649468643982698,-2.869799842778783,3.759489450872168,0.47,40
2014-05-07,0.03,0.05,0.1,0.41,0.89,1.65,2.18,2.62,4.296854446693695,-4.661838401175889,-3.195347280949045,3.2870943219193007,0.47,40
2014-05-08,0.03,0.05,0.1,0.4,0.86,1.63,2.16,2.61,4.317843315331524,-4.6456565511895285,-3.3649631417362427,3.0038954462184755,0.47,40
2014-05-09,0.03,0.05,0.1,0.4,0.86,1.63,2.17,2.62,4.343274354049344,-4.665561558226635,-3.4149837363597793,2.962552395795931,0.47,40
2014-05-12,0.03,0.05,0.09,0.41,0.87,1.67,2.21,2.66,4.400241292595538,-4.758842084027386,-3.3857193698073993,3.279916248253941,0.47,40
2014-05-13,0.03,0.05,0.1,0.39,0.84,1.62,2.16,2.61,4.352813542155188,-4.657211581889391,-3.5070130495878202,2.836186730590899,0.47,40
2014-05-14,0.03,0.05,0.1,0.39,0.81,1.57,2.1,2.54,4.241183635212105,-4.519182937417898,-3.4567798992447853,2.60410283331017,0.47,40
2014-05-15,0.03,0.05,0.09,0.38,0.8,1.55,2.05,2.5,4.159800950440165,-4.447754772898382,-3.3612232406813765,2.6997240244692495,0.47,40
2014-05-16,0.03,0.05,0.09,0.38,0.8,1.56,2.08,2.52,4.210255341356157,-4.49889347809043,-3.4269904179843786,2.718086572632207,0.47,40
2014-05-19,0.03,0.05,0.09,0.36,0.79,1.56,2.09,2.54,4.281505042639604,-4.550250779408249,-3.613344119473121,2.5938781833788744,0.47,40
2014-05-20,0.03,0.06,0.09,0.35,0.77,1.53,2.06,2.52,4.279801663232104,-4.499669832647059,-3.764921402233561,2.2158508821436067,0.47,40
2014-05-21,0.04,0.06,0.09,0.37,0.79,1.55,2.08,2.54,4.279140746649518,-4.5305574504483355,-3.6464656443456778,2.545746446791856,0.47,40
2014-05-22,0.03,0.05,0.09,0.37,0.8,1.57,2.1,2.56,4.303235062356189,-4.574092678922773,-3.61488071224103,2.597930956796128,0.47,40
2014-05-23,0.04,0.05,0.1,0.37,0.79,1.55,2.09,2.54,4.280169747531428,-4.534583492740995,-3.6334652168130432,2.5438026023668003,0.47,40
2014-05-27,0.04,0.06,0.09,0.39,0.79,1.56,2.08,2.52,4.218525352858772,-4.49402565771707,-3.469150466527984,2.7152189235654034,0.47,40
2014-05-28,0.04,0.05,0.1,0.37,0.76,1.5,2.01,2.44,4.097450549342622,-4.344749728486726,-3.432937506842099,2.4609331362311524,0.47,40
2014-05-29,0.04,0.05,0.1,0.37,0.77,1.52,2.03,2.45,4.1058203961010795,-4.3759053989622405,-3.371330317719733,2.6522866654349233,0.47,40
2014-05-30,0.04,0.06,0.1,0.37,0.79,1.54,2.06,2.48,4.1569757746325475,-4.42788588223499,-3.407937874011768,2.6754607070897216,0.47,40
2014-06-02,0.04,0.06,0.1,0.39,0.83,1.6,2.12,2.54,4.217175507582629,-4.537881022215063,-3.2877966813028565,3.0662733123317634,0.47,40
2014-06-03,0.04,0.06,0.1,0.41,0.85,1.65,2.18,2.6,4.305070739984771,-4.651451007343282,-3.2883217960108837,3.2696534254677303,0.47,40
2014-06-04,0.04,0.06,0.1,0.41,0.85,1.65,2.2,2.61,4.335705603610319,-4.679265915708928,-3.338109614877099,3.253495654922674,0.47,40
2014-06-05,0.04,0.06,0.1,0.4,0.82,1.63,2.17,2.59,4.3312634335303315,-4.643179058685463,-3.457704881040767,3.011639829644382,0.47,40
2014-06-06,0.04,0.06,0.11,0.41,0.86,1.66,2.19,2.6,4.297615508684413,-4.647820539476796,-3.239220912701537,3.283264843346748,0.47,40
2014-06-09,0.04,0.06,0.11,0.43,0.88,1.69,2.22,2.62,4.300213433977767,-4.682842818206555,-3.1075133455315993,3.525475699789304,0.47,40
2014-06-10,0.04,0.06,0.11,0.45,0.93,1.71,2.24,2.64,4.270093063753735,-4.6960459534123205,-2.880142183460417,3.833991591687146,0.47,40
2014-06-11,0.04,0.06,0.11,0.44,0.91,1.7,2.23,2.65,4.320086679479749,-4.711686188492199,-3.0726782374501576,3.5745692658820585,0.47,40
2014-06-12,0.04,0.07,0.1,0.42,0.88,1.66,2.17,2.58,4.221569539878316,-4.596920563949319,-3.043938703564957,3.4849254149914253,0.47,40
2014-06-13,0.04,0.07,0.11,0.45,0.93,1.7,2.21,2.6,4.187353518475026,-4.6133385543234375,-2.7551215814208434,3.8325930358100235,0.47,40
2014-06-16,0.04,0.07,0.11,0.49,0.95,1.71,2.21,2.61,4.150786323346646,-4.589838072676981,-2.599174242646232,3.874602091702058,0.47,40
2014-06-17,0.04,0.07,0.11,0.51,0.99,1.77,2.27,2.66,4.190758842486641,-4.687838106948494,-2.4287796795564676,4.331943027244129,0.47,40
2014-06-18,0.03,0.06,0.1,0.48,0.95,1.71,2.21,2.61,4.149563856624745,-4.60966505203466,-2.5718410654679222,3.9649069718978214,0.47,40
2014-06-19,0.02,0.05,0.09,0.48,0.94,1.71,2.22,2.64,4.217994122881576,-4.668903881763568,-2.716964158855317,3.8053038031047435,0.47,40
2014-06-20,0.02,0.04,0.09,0.5,0.94,1.71,2.22,2.63,4.175048181070836,-4.648526887431284,-2.5826902715800846,3.948477248761955,0.47,40
2014-06-23,0.03,0.06,0.1,0.48,0.96,1.72,2.23,2.63,4.183772428620663,-4.649397038429444,-2.5945284829131454,4.013868801671058,0.47,40
2014-06-24,0.03,0.06,0.12,0.49,0.95,1.7,2.19,2.59,4.1050274617081435,-4.535531379588239,-2.541428840472591,3.665562341900354,0.47,40
2014-06-25,0.03,0.05,0.11,0.48,0.92,1.68,2.17,2.57,4.093625394046805,-4.526395247888631,-2.591052350604003,3.7082062574305064,0.47,40
2014-06-26,0.04,0.06,0.11,0.46,0.9,1.64,2.14,2.53,4.060687297422529,-4.4635795156621,-2.67652552656211,3.5958293813569795,0.47,40
2014-06-27,0.03,0.06,0.1,0.45,0.88,1.64,2.14,2.54,4.109945305792854,-4.494816753186064,-2.82732410701998,3.391944139962969,0.47,40
2014-06-30,0.04,0.07,0.11,0.47,0.88,1.62,2.13,2.53,4.089685029280087,-4.440267001660976,-2.851335561513618,3.171531795450155,0.47,40
2014-07-01,0.02,0.06,0.11,0.47,0.9,1.66,2.17,2.58,4.166270147760965,-4.531754081838696,-2.8796723837102975,3.0932798168444564,0.47,40
2014-07-02,0.02,0.06,0.12,0.49,0.95,1.71,2.22,2.64,4.219830022449974,-4.615461371716613,-2.7789783315801544,3.295606541949494,0.47,40
2014-07-03,0.01,0.06,0.11,0.52,0.98,1.74,2.25,2.65,4.1835560917132515,-4.631279853043618,-2.5248577963918315,3.5948949491043662,0.47,40
2014-07-07,0.04,0.06,0.12,0.52,1.0,1.74,2.24,2.63,4.108808715205546,-4.60250585441298,-2.3033778164210443,4.23731373182688,0.47,40
2014-07-08,0.03,0.06,0.11,0.51,0.99,1.7,2.19,2.58,4.022088367873857,-4.505050974416969,-2.246672462512274,4.059003157811208,0.47,40
2014-07-09,0.03,0.06,0.11,0.51,0.97,1.68,2.17,2.57,4.024760515127744,-4.477392121410172,-2.3515921872497443,3.8118650671196463,0.47,40
2014-07-10,0.02,0.06,0.1,0.46,0.93,1.66,2.15,2.55,4.065335152618186,-4.488901036717088,-2.592338153421894,3.572793501548149,0.47,40
2014-07-11,0.02,0.07,0.11,0.48,0.92,1.65,2.13,2.53,4.028740848368152,-4.414167855223552,-2.5966225153823626,3.2250696578869094,0.47,40
2014-07-14,0.03,0.06,0.11,0.48,0.95,1.68,2.17,2.55,4.028214257647059,-4.484336101585639,-2.401861319022127,3.892523934179661,0.47,40
2014-07-15,0.02,0.06,0.11,0.49,0.97,1.7,2.18,2.56,4.0167300865094235,-4.488910837522822,-2.296812972269351,3.906019611301517,0.47,40
2014-07-16,0.02,0.06,0.11,0.5,0.98,1.71,2.18,2.55,3.972574639888019,-4.4688575185831185,-2.147822229652026,4.084472095741349,0.47,40
2014-07-17,0.02,0.06,0.1,0.47,0.94,1.65,2.11,2.47,3.8699969325500074,-4.346404792924693,-2.1605873935413857,3.9644764403170947,0.47,40
2014-07-18,0.02,0.05,0.1,0.51,0.97,1.69,2.14,2.5,3.853449838213073,-4.384962261059866,-1.917758908056067,4.348452012435143,0.47,40
2014-07-21,0.03,0.06,0.11,0.51,0.99,1.7,2.14,2.49,3.814024319044428,-4.3575455163972,-1.79555600787121,4.531831731123982,0.47,40
2014-07-22,0.03,0.07,0.11,0.49,0.97,1.68,2.13,2.48,3.8446190192067022,-4.346178453342668,-1.984263473745751,4.233233804952699,0.47,40
2014-07-23,0.03,0.05,0.11,0.5,0.96,1.67,2.12,2.48,3.8324554258521806,-4.345523359101263,-1.9579597888200213,4.288862154606849,0.47,40
2014-07-24,0.03,0.06,0.11,0.53,1.0,1.72,2.18,2.52,3.8587067884953186,-4.41255082984349,-1.7912228071266505,4.601051606525676,0.47,40
2014-07-25,0.03,0.06,0.11,0.53,0.98,1.69,2.14,2.48,3.7959011559308604,-4.329668067264628,-1.7798892084229503,4.427264577848667,0.47,40
2014-07-28,0.04,0.06,0.11,0.54,1.01,1.73,2.17,2.5,3.7854537747605144,-4.3797865340560325,-1.571189267223797,5.009580498601739,0.47,40
2014-07-29,0.02,0.06,0.12,0.54,1.0,1.7,2.14,2.47,3.7483646929243246,-4.287461559151251,-1.6370937971023403,4.329546473945802,0.47,40
2014-07-30,0.04,0.06,0.13,0.56,1.04,1.77,2.24,2.57,3.901338461758763,-4.483421235932141,-1.6694350056266183,4.865095168438887,0.47,40
2014-07-31,0.03,0.05,0.12,0.53,1.02,1.76,2.24,2.58,3.962588163042211,-4.534778537249966,-1.8557887071153554,4.740886779185589,0.47,40
2014-08-01,0.03,0.05,0.13,0.47,0.94,1.67,2.16,2.52,3.9860766493261974,-4.433152895811072,-2.3657893683478624,3.7846485741431395,0.47,40
2014-08-04,0.04,0.06,0.12,0.47,0.93,1.66,2.15,2.51,3.9778074116783397,-4.424403805678634,-2.384867994639485,3.9102061754636424,0.47,40
2014-08-05,0.03,0.05,0.12,0.47,0.93,1.66,2.14,2.49,3.9276464142885654,-4.392888145223327,-2.264362916271979,3.9454368672866873,0.47,40
2014-08-06,0.03,0.05,0.11,0.48,0.93,1.66,2.13,2.49,3.9111734127776026,-4.388460399858665,-2.2147264273448597,4.043749603547447,0.47,40
2014-08-07,0.03,0.04,0.11,0.44,0.89,1.6,2.07,2.43,3.8573538613132707,-4.302004113461742,-2.3363815048979024,3.8084772195766403,0.47,40
2014-08-08,0.03,0.05,0.1,0.45,0.91,1.62,2.09,2.44,3.8515818107136086,-4.325566639952709,-2.2228458315011212,4.063020658092241,0.47,40
2014-08-11,0.04,0.05,0.1,0.47,0.93,1.62,2.09,2.44,3.8112818395501398,-4.309806664101191,-2.0724313567396595,4.323875585324486,0.47,40
2014-08-12,0.03,0.05,0.1,0.45,0.92,1.63,2.1,2.46,3.8805865578017924,-4.357388725018948,-2.245766024703659,4.086797207987984,0.47,40
2014-08-13,0.04,0.06,0.1,0.43,0.88,1.59,2.06,2.43,3.884755838104555,-4.30565183210987,-2.4683504180301377,3.7711375987613933,0.47,40
2014-08-14,0.04,0.06,0.1,0.42,0.87,1.58,2.04,2.4,3.8375947796701526,-4.261904925558245,-2.4167932306386866,3.808427875766712,0.47,40
2014-08-15,0.03,0.05,0.09,0.42,0.86,1.55,1.99,2.34,3.7095917064719472,-4.155472026570959,-2.213156353702568,3.868877893017299,0.47,40
2014-08-18,0.03,0.05,0.1,0.44,0.89,1.58,2.04,2.39,3.7762313782303085,-4.227340266099168,-2.216916474795257,3.874437087185748,0.47,40
2014-08-19,0.03,0.05,0.11,0.46,0.9,1.59,2.05,2.4,3.7744539059968347,-4.21974453283781,-2.1753017609975003,3.782072621807745,0.47,40
2014-08-20,0.04,0.06,0.12,0.49,0.94,1.65,2.09,2.43,3.764786814423096,-4.258107573677436,-1.9321991858389764,4.2317947779991325,0.47,40
2014-08-21,0.02,0.06,0.1,0.49,0.95,1.64,2.08,2.41,3.713042237638132,-4.227828476326251,-1.807726998230625,4.228564221885002,0.47,40
2014-08-22,0.03,0.06,0.1,0.53,0.98,1.68,2.1,2.4,3.6148852080149965,-4.210111168008274,-1.3843489203423558,4.926108524225134,0.47,40
2014-08-25,0.04,0.05,0.11,0.53,0.99,1.69,2.09,2.39,3.5649593114360543,-4.193438304445212,-1.2231846994796585,5.26070373817715,0.47,40
2014-08-26,0.03,0.05,0.12,0.52,0.98,1.68,2.08,2.39,3.5913446969668508,-4.174930244642855,-1.3716627143852573,4.791639154329387,0.47,40
2014-08-27,0.04,0.05,0.11,0.51,0.97,1.65,2.05,2.37,3.562769072662341,-4.1470873345976145,-1.3891662785936512,4.917444232726595,0.47,40
2014-08-28,0.03,0.05,0.11,0.5,0.95,1.63,2.04,2.34,3.5411318729709755,-4.104134326864608,-1.4357522899087372,4.659538501777359,0.47,40
2014-08-29,0.03,0.05,0.09,0.48,0.94,1.63,2.05,2.35,3.5841654619810757,-4.166421205505066,-1.5148812925170019,4.888302028057579,0.47,40
2014-09-02,0.03,0.05,0.1,0.53,0.99,1.69,2.11,2.42,3.6357206818457266,-4.249511735554229,-1.3660157975197627,5.065977742435103,0.47,40
2014-09-03,0.03,0.05,0.11,0.52,0.99,1.69,2.11,2.41,3.6267626446388705,-4.234034473881783,-1.3656316918233538,5.009008056596862,0.47,40
2014-09-04,0.03,0.05,0.1,0.54,1.01,1.71,2.14,2.45,3.671432059748142,-4.301090515754974,-1.3399864373520456,5.185520675925593,0.47,40
2014-09-05,0.03,0.05,0.1,0.52,0.99,1.69,2.14,2.46,3.7395157391808636,-4.329202047925821,-1.5877145522058356,4.895144037345973,0.47,40
2014-09-08,0.02,0.05,0.1,0.54,1.02,1.72,2.16,2.48,3.729534373949724,-4.345623577668962,-1.4339494278401184,4.979220818185088,0.47,40
2014-09-09,0.02,0.05,0.11,0.56,1.06,1.76,2.19,2.5,3.7084312490226456,-4.365608669734973,-1.210061217503049,5.265642374116944,0.47,40
